Date_time,Tidal_height
8/8/2023 23:48,12.942
8/8/2023 23:54,12.852
8/9/2023 0:00,12.752
8/9/2023 0:06,12.644
8/9/2023 0:12,12.528
8/9/2023 0:18,12.403
8/9/2023 0:24,12.27
8/9/2023 0:30,12.129
8/9/2023 0:36,11.98
8/9/2023 0:42,11.824
8/9/2023 0:48,11.661
8/9/2023 0:54,11.49
8/9/2023 1:00,11.313
8/9/2023 1:06,11.13
8/9/2023 1:12,10.94
8/9/2023 1:18,10.745
8/9/2023 1:24,10.545
8/9/2023 1:30,10.341
8/9/2023 1:36,10.131
8/9/2023 1:42,9.918
8/9/2023 1:48,9.702
8/9/2023 1:54,9.482
8/9/2023 2:00,9.26
8/9/2023 2:06,9.036
8/9/2023 2:12,8.81
8/9/2023 2:18,8.583
8/9/2023 2:24,8.355
8/9/2023 2:30,8.126
8/9/2023 2:36,7.898
8/9/2023 2:42,7.67
8/9/2023 2:48,7.443
8/9/2023 2:54,7.217
8/9/2023 3:00,6.993
8/9/2023 3:06,6.77
8/9/2023 3:12,6.551
8/9/2023 3:18,6.334
8/9/2023 3:24,6.12
8/9/2023 3:30,5.911
8/9/2023 3:36,5.705
8/9/2023 3:42,5.503
8/9/2023 3:48,5.307
8/9/2023 3:54,5.115
8/9/2023 4:00,4.929
8/9/2023 4:06,4.749
8/9/2023 4:12,4.575
8/9/2023 4:18,4.408
8/9/2023 4:24,4.248
8/9/2023 4:30,4.095
8/9/2023 4:36,3.951
8/9/2023 4:42,3.814
8/9/2023 4:48,3.685
8/9/2023 4:54,3.566
8/9/2023 5:00,3.455
8/9/2023 5:06,3.354
8/9/2023 5:12,3.262
8/9/2023 5:18,3.18
8/9/2023 5:24,3.109
8/9/2023 5:30,3.047
8/9/2023 5:36,2.996
8/9/2023 5:42,2.955
8/9/2023 5:48,2.925
8/9/2023 5:54,2.906
8/9/2023 6:00,2.897
8/9/2023 6:06,2.898
8/9/2023 6:12,2.911
8/9/2023 6:18,2.933
8/9/2023 6:24,2.966
8/9/2023 6:30,3.009
8/9/2023 6:36,3.062
8/9/2023 6:42,3.124
8/9/2023 6:48,3.195
8/9/2023 6:54,3.276
8/9/2023 7:00,3.365
8/9/2023 7:06,3.462
8/9/2023 7:12,3.567
8/9/2023 7:18,3.679
8/9/2023 7:24,3.798
8/9/2023 7:30,3.924
8/9/2023 7:36,4.055
8/9/2023 7:42,4.192
8/9/2023 7:48,4.334
8/9/2023 7:54,4.481
8/9/2023 8:00,4.631
8/9/2023 8:06,4.785
8/9/2023 8:12,4.943
8/9/2023 8:18,5.103
8/9/2023 8:24,5.265
8/9/2023 8:30,5.43
8/9/2023 8:36,5.596
8/9/2023 8:42,5.763
8/9/2023 8:48,5.931
8/9/2023 8:54,6.1
8/9/2023 9:00,6.269
8/9/2023 9:06,6.438
8/9/2023 9:12,6.607
8/9/2023 9:18,6.775
8/9/2023 9:24,6.943
8/9/2023 9:30,7.11
8/9/2023 9:36,7.276
8/9/2023 9:42,7.441
8/9/2023 9:48,7.604
8/9/2023 9:54,7.765
8/9/2023 10:00,7.925
8/9/2023 10:06,8.083
8/9/2023 10:12,8.24
8/9/2023 10:18,8.393
8/9/2023 10:24,8.545
8/9/2023 10:30,8.694
8/9/2023 10:36,8.841
8/9/2023 10:42,8.985
8/9/2023 10:48,9.125
8/9/2023 10:54,9.263
8/9/2023 11:00,9.397
8/9/2023 11:06,9.528
8/9/2023 11:12,9.656
8/9/2023 11:18,9.779
8/9/2023 11:24,9.899
8/9/2023 11:30,10.014
8/9/2023 11:36,10.125
8/9/2023 11:42,10.232
8/9/2023 11:48,10.334
8/9/2023 11:54,10.431
8/9/2023 12:00,10.524
8/9/2023 12:06,10.611
8/9/2023 12:12,10.693
8/9/2023 12:18,10.771
8/9/2023 12:24,10.842
8/9/2023 12:30,10.909
8/9/2023 12:36,10.97
8/9/2023 12:42,11.026
8/9/2023 12:48,11.077
8/9/2023 12:54,11.122
8/9/2023 13:00,11.162
8/9/2023 13:06,11.196
8/9/2023 13:12,11.226
8/9/2023 13:18,11.251
8/9/2023 13:24,11.27
8/9/2023 13:30,11.285
8/9/2023 13:36,11.296
8/9/2023 13:42,11.302
8/9/2023 13:48,11.303
8/9/2023 13:54,11.3
8/9/2023 14:00,11.294
8/9/2023 14:06,11.283
8/9/2023 14:12,11.269
8/9/2023 14:18,11.251
8/9/2023 14:24,11.23
8/9/2023 14:30,11.205
8/9/2023 14:36,11.178
8/9/2023 14:42,11.148
8/9/2023 14:48,11.115
8/9/2023 14:54,11.08
8/9/2023 15:00,11.042
8/9/2023 15:06,11.002
8/9/2023 15:12,10.96
8/9/2023 15:18,10.916
8/9/2023 15:24,10.87
8/9/2023 15:30,10.823
8/9/2023 15:36,10.774
8/9/2023 15:42,10.724
8/9/2023 15:48,10.672
8/9/2023 15:54,10.62
8/9/2023 16:00,10.567
8/9/2023 16:06,10.514
8/9/2023 16:12,10.46
8/9/2023 16:18,10.406
8/9/2023 16:24,10.352
8/9/2023 16:30,10.298
8/9/2023 16:36,10.245
8/9/2023 16:42,10.193
8/9/2023 16:48,10.142
8/9/2023 16:54,10.092
8/9/2023 17:00,10.044
8/9/2023 17:06,9.998
8/9/2023 17:12,9.954
8/9/2023 17:18,9.913
8/9/2023 17:24,9.875
8/9/2023 17:30,9.84
8/9/2023 17:36,9.809
8/9/2023 17:42,9.781
8/9/2023 17:48,9.757
8/9/2023 17:54,9.738
8/9/2023 18:00,9.723
8/9/2023 18:06,9.713
8/9/2023 18:12,9.707
8/9/2023 18:18,9.707
8/9/2023 18:24,9.712
8/9/2023 18:30,9.722
8/9/2023 18:36,9.738
8/9/2023 18:42,9.759
8/9/2023 18:48,9.785
8/9/2023 18:54,9.817
8/9/2023 19:00,9.854
8/9/2023 19:06,9.896
8/9/2023 19:12,9.944
8/9/2023 19:18,9.996
8/9/2023 19:24,10.052
8/9/2023 19:30,10.114
8/9/2023 19:36,10.179
8/9/2023 19:42,10.248
8/9/2023 19:48,10.321
8/9/2023 19:54,10.397
8/9/2023 20:00,10.476
8/9/2023 20:06,10.558
8/9/2023 20:12,10.643
8/9/2023 20:18,10.729
8/9/2023 20:24,10.816
8/9/2023 20:30,10.906
8/9/2023 20:36,10.996
8/9/2023 20:42,11.086
8/9/2023 20:48,11.177
8/9/2023 20:54,11.268
8/9/2023 21:00,11.359
8/9/2023 21:06,11.448
8/9/2023 21:12,11.537
8/9/2023 21:18,11.625
8/9/2023 21:24,11.712
8/9/2023 21:30,11.796
8/9/2023 21:36,11.879
8/9/2023 21:42,11.959
8/9/2023 21:48,12.037
8/9/2023 21:54,12.113
8/9/2023 22:00,12.186
8/9/2023 22:06,12.255
8/9/2023 22:12,12.322
8/9/2023 22:18,12.385
8/9/2023 22:24,12.444
8/9/2023 22:30,12.5
8/9/2023 22:36,12.551
8/9/2023 22:42,12.599
8/9/2023 22:48,12.642
8/9/2023 22:54,12.68
8/9/2023 23:00,12.714
8/9/2023 23:06,12.743
8/9/2023 23:12,12.766
8/9/2023 23:18,12.784
8/9/2023 23:24,12.796
8/9/2023 23:30,12.802
8/9/2023 23:36,12.802
8/9/2023 23:42,12.796
8/9/2023 23:48,12.783
8/9/2023 23:54,12.763
8/10/2023 0:00,12.737
8/10/2023 0:06,12.703
8/10/2023 0:12,12.662
8/10/2023 0:18,12.614
8/10/2023 0:24,12.558
8/10/2023 0:30,12.494
8/10/2023 0:36,12.422
8/10/2023 0:42,12.343
8/10/2023 0:48,12.256
8/10/2023 0:54,12.161
8/10/2023 1:00,12.058
8/10/2023 1:06,11.947
8/10/2023 1:12,11.829
8/10/2023 1:18,11.703
8/10/2023 1:24,11.57
8/10/2023 1:30,11.43
8/10/2023 1:36,11.282
8/10/2023 1:42,11.128
8/10/2023 1:48,10.967
8/10/2023 1:54,10.799
8/10/2023 2:00,10.626
8/10/2023 2:06,10.447
8/10/2023 2:12,10.263
8/10/2023 2:18,10.074
8/10/2023 2:24,9.88
8/10/2023 2:30,9.682
8/10/2023 2:36,9.48
8/10/2023 2:42,9.274
8/10/2023 2:48,9.066
8/10/2023 2:54,8.854
8/10/2023 3:00,8.64
8/10/2023 3:06,8.424
8/10/2023 3:12,8.207
8/10/2023 3:18,7.988
8/10/2023 3:24,7.769
8/10/2023 3:30,7.549
8/10/2023 3:36,7.329
8/10/2023 3:42,7.109
8/10/2023 3:48,6.89
8/10/2023 3:54,6.672
8/10/2023 4:00,6.455
8/10/2023 4:06,6.24
8/10/2023 4:12,6.028
8/10/2023 4:18,5.818
8/10/2023 4:24,5.61
8/10/2023 4:30,5.407
8/10/2023 4:36,5.206
8/10/2023 4:42,5.01
8/10/2023 4:48,4.818
8/10/2023 4:54,4.631
8/10/2023 5:00,4.449
8/10/2023 5:06,4.273
8/10/2023 5:12,4.103
8/10/2023 5:18,3.939
8/10/2023 5:24,3.782
8/10/2023 5:30,3.632
8/10/2023 5:36,3.49
8/10/2023 5:42,3.355
8/10/2023 5:48,3.229
8/10/2023 5:54,3.112
8/10/2023 6:00,3.003
8/10/2023 6:06,2.903
8/10/2023 6:12,2.813
8/10/2023 6:18,2.733
8/10/2023 6:24,2.663
8/10/2023 6:30,2.602
8/10/2023 6:36,2.553
8/10/2023 6:42,2.513
8/10/2023 6:48,2.484
8/10/2023 6:54,2.466
8/10/2023 7:00,2.459
8/10/2023 7:06,2.461
8/10/2023 7:12,2.475
8/10/2023 7:18,2.499
8/10/2023 7:24,2.533
8/10/2023 7:30,2.577
8/10/2023 7:36,2.631
8/10/2023 7:42,2.694
8/10/2023 7:48,2.767
8/10/2023 7:54,2.848
8/10/2023 8:00,2.939
8/10/2023 8:06,3.037
8/10/2023 8:12,3.144
8/10/2023 8:18,3.257
8/10/2023 8:24,3.378
8/10/2023 8:30,3.506
8/10/2023 8:36,3.639
8/10/2023 8:42,3.779
8/10/2023 8:48,3.923
8/10/2023 8:54,4.073
8/10/2023 9:00,4.227
8/10/2023 9:06,4.385
8/10/2023 9:12,4.546
8/10/2023 9:18,4.711
8/10/2023 9:24,4.879
8/10/2023 9:30,5.05
8/10/2023 9:36,5.222
8/10/2023 9:42,5.397
8/10/2023 9:48,5.573
8/10/2023 9:54,5.75
8/10/2023 10:00,5.929
8/10/2023 10:06,6.108
8/10/2023 10:12,6.288
8/10/2023 10:18,6.469
8/10/2023 10:24,6.649
8/10/2023 10:30,6.83
8/10/2023 10:36,7.01
8/10/2023 10:42,7.19
8/10/2023 10:48,7.37
8/10/2023 10:54,7.549
8/10/2023 11:00,7.727
8/10/2023 11:06,7.904
8/10/2023 11:12,8.08
8/10/2023 11:18,8.254
8/10/2023 11:24,8.427
8/10/2023 11:30,8.598
8/10/2023 11:36,8.767
8/10/2023 11:42,8.934
8/10/2023 11:48,9.099
8/10/2023 11:54,9.261
8/10/2023 12:00,9.421
8/10/2023 12:06,9.577
8/10/2023 12:12,9.731
8/10/2023 12:18,9.881
8/10/2023 12:24,10.027
8/10/2023 12:30,10.17
8/10/2023 12:36,10.309
8/10/2023 12:42,10.443
8/10/2023 12:48,10.574
8/10/2023 12:54,10.7
8/10/2023 13:00,10.821
8/10/2023 13:06,10.937
8/10/2023 13:12,11.049
8/10/2023 13:18,11.155
8/10/2023 13:24,11.257
8/10/2023 13:30,11.353
8/10/2023 13:36,11.444
8/10/2023 13:42,11.53
8/10/2023 13:48,11.61
8/10/2023 13:54,11.685
8/10/2023 14:00,11.755
8/10/2023 14:06,11.819
8/10/2023 14:12,11.878
8/10/2023 14:18,11.932
8/10/2023 14:24,11.981
8/10/2023 14:30,12.025
8/10/2023 14:36,12.063
8/10/2023 14:42,12.097
8/10/2023 14:48,12.125
8/10/2023 14:54,12.149
8/10/2023 15:00,12.169
8/10/2023 15:06,12.183
8/10/2023 15:12,12.193
8/10/2023 15:18,12.199
8/10/2023 15:24,12.2
8/10/2023 15:30,12.197
8/10/2023 15:36,12.19
8/10/2023 15:42,12.178
8/10/2023 15:48,12.163
8/10/2023 15:54,12.144
8/10/2023 16:00,12.121
8/10/2023 16:06,12.094
8/10/2023 16:12,12.063
8/10/2023 16:18,12.029
8/10/2023 16:24,11.992
8/10/2023 16:30,11.951
8/10/2023 16:36,11.907
8/10/2023 16:42,11.86
8/10/2023 16:48,11.81
8/10/2023 16:54,11.757
8/10/2023 17:00,11.702
8/10/2023 17:06,11.644
8/10/2023 17:12,11.584
8/10/2023 17:18,11.523
8/10/2023 17:24,11.459
8/10/2023 17:30,11.395
8/10/2023 17:36,11.329
8/10/2023 17:42,11.263
8/10/2023 17:48,11.196
8/10/2023 17:54,11.13
8/10/2023 18:00,11.063
8/10/2023 18:06,10.997
8/10/2023 18:12,10.933
8/10/2023 18:18,10.869
8/10/2023 18:24,10.808
8/10/2023 18:30,10.748
8/10/2023 18:36,10.691
8/10/2023 18:42,10.637
8/10/2023 18:48,10.586
8/10/2023 18:54,10.538
8/10/2023 19:00,10.494
8/10/2023 19:06,10.454
8/10/2023 19:12,10.419
8/10/2023 19:18,10.388
8/10/2023 19:24,10.361
8/10/2023 19:30,10.339
8/10/2023 19:36,10.323
8/10/2023 19:42,10.311
8/10/2023 19:48,10.304
8/10/2023 19:54,10.303
8/10/2023 20:00,10.306
8/10/2023 20:06,10.315
8/10/2023 20:12,10.328
8/10/2023 20:18,10.347
8/10/2023 20:24,10.37
8/10/2023 20:30,10.397
8/10/2023 20:36,10.429
8/10/2023 20:42,10.465
8/10/2023 20:48,10.505
8/10/2023 20:54,10.548
8/10/2023 21:00,10.595
8/10/2023 21:06,10.644
8/10/2023 21:12,10.697
8/10/2023 21:18,10.752
8/10/2023 21:24,10.809
8/10/2023 21:30,10.868
8/10/2023 21:36,10.929
8/10/2023 21:42,10.992
8/10/2023 21:48,11.055
8/10/2023 21:54,11.119
8/10/2023 22:00,11.184
8/10/2023 22:06,11.248
8/10/2023 22:12,11.313
8/10/2023 22:18,11.378
8/10/2023 22:24,11.442
8/10/2023 22:30,11.506
8/10/2023 22:36,11.569
8/10/2023 22:42,11.63
8/10/2023 22:48,11.691
8/10/2023 22:54,11.75
8/10/2023 23:00,11.806
8/10/2023 23:06,11.861
8/10/2023 23:12,11.914
8/10/2023 23:18,11.965
8/10/2023 23:24,12.012
8/10/2023 23:30,12.057
8/10/2023 23:36,12.099
8/10/2023 23:42,12.137
8/10/2023 23:48,12.172
8/10/2023 23:54,12.203
8/11/2023 0:00,12.23
8/11/2023 0:06,12.253
8/11/2023 0:12,12.271
8/11/2023 0:18,12.284
8/11/2023 0:24,12.292
8/11/2023 0:30,12.294
8/11/2023 0:36,12.291
8/11/2023 0:42,12.282
8/11/2023 0:48,12.267
8/11/2023 0:54,12.246
8/11/2023 1:00,12.218
8/11/2023 1:06,12.183
8/11/2023 1:12,12.141
8/11/2023 1:18,12.092
8/11/2023 1:24,12.036
8/11/2023 1:30,11.972
8/11/2023 1:36,11.901
8/11/2023 1:42,11.823
8/11/2023 1:48,11.737
8/11/2023 1:54,11.643
8/11/2023 2:00,11.542
8/11/2023 2:06,11.434
8/11/2023 2:12,11.318
8/11/2023 2:18,11.195
8/11/2023 2:24,11.064
8/11/2023 2:30,10.927
8/11/2023 2:36,10.783
8/11/2023 2:42,10.633
8/11/2023 2:48,10.476
8/11/2023 2:54,10.313
8/11/2023 3:00,10.145
8/11/2023 3:06,9.971
8/11/2023 3:12,9.791
8/11/2023 3:18,9.607
8/11/2023 3:24,9.419
8/11/2023 3:30,9.226
8/11/2023 3:36,9.03
8/11/2023 3:42,8.83
8/11/2023 3:48,8.626
8/11/2023 3:54,8.42
8/11/2023 4:00,8.212
8/11/2023 4:06,8.001
8/11/2023 4:12,7.789
8/11/2023 4:18,7.576
8/11/2023 4:24,7.361
8/11/2023 4:30,7.146
8/11/2023 4:36,6.93
8/11/2023 4:42,6.715
8/11/2023 4:48,6.499
8/11/2023 4:54,6.285
8/11/2023 5:00,6.072
8/11/2023 5:06,5.86
8/11/2023 5:12,5.65
8/11/2023 5:18,5.442
8/11/2023 5:24,5.237
8/11/2023 5:30,5.035
8/11/2023 5:36,4.836
8/11/2023 5:42,4.642
8/11/2023 5:48,4.451
8/11/2023 5:54,4.265
8/11/2023 6:00,4.085
8/11/2023 6:06,3.91
8/11/2023 6:12,3.74
8/11/2023 6:18,3.578
8/11/2023 6:24,3.422
8/11/2023 6:30,3.273
8/11/2023 6:36,3.132
8/11/2023 6:42,2.999
8/11/2023 6:48,2.874
8/11/2023 6:54,2.758
8/11/2023 7:00,2.651
8/11/2023 7:06,2.554
8/11/2023 7:12,2.467
8/11/2023 7:18,2.389
8/11/2023 7:24,2.322
8/11/2023 7:30,2.266
8/11/2023 7:36,2.22
8/11/2023 7:42,2.184
8/11/2023 7:48,2.16
8/11/2023 7:54,2.147
8/11/2023 8:00,2.144
8/11/2023 8:06,2.153
8/11/2023 8:12,2.172
8/11/2023 8:18,2.202
8/11/2023 8:24,2.243
8/11/2023 8:30,2.293
8/11/2023 8:36,2.354
8/11/2023 8:42,2.425
8/11/2023 8:48,2.505
8/11/2023 8:54,2.595
8/11/2023 9:00,2.693
8/11/2023 9:06,2.8
8/11/2023 9:12,2.915
8/11/2023 9:18,3.038
8/11/2023 9:24,3.168
8/11/2023 9:30,3.305
8/11/2023 9:36,3.449
8/11/2023 9:42,3.598
8/11/2023 9:48,3.753
8/11/2023 9:54,3.913
8/11/2023 10:00,4.079
8/11/2023 10:06,4.248
8/11/2023 10:12,4.421
8/11/2023 10:18,4.599
8/11/2023 10:24,4.779
8/11/2023 10:30,4.963
8/11/2023 10:36,5.149
8/11/2023 10:42,5.337
8/11/2023 10:48,5.527
8/11/2023 10:54,5.72
8/11/2023 11:00,5.913
8/11/2023 11:06,6.108
8/11/2023 11:12,6.304
8/11/2023 11:18,6.501
8/11/2023 11:24,6.699
8/11/2023 11:30,6.897
8/11/2023 11:36,7.095
8/11/2023 11:42,7.293
8/11/2023 11:48,7.491
8/11/2023 11:54,7.688
8/11/2023 12:00,7.885
8/11/2023 12:06,8.081
8/11/2023 12:12,8.275
8/11/2023 12:18,8.469
8/11/2023 12:24,8.661
8/11/2023 12:30,8.852
8/11/2023 12:36,9.04
8/11/2023 12:42,9.227
8/11/2023 12:48,9.411
8/11/2023 12:54,9.592
8/11/2023 13:00,9.771
8/11/2023 13:06,9.946
8/11/2023 13:12,10.118
8/11/2023 13:18,10.287
8/11/2023 13:24,10.451
8/11/2023 13:30,10.612
8/11/2023 13:36,10.769
8/11/2023 13:42,10.921
8/11/2023 13:48,11.068
8/11/2023 13:54,11.211
8/11/2023 14:00,11.349
8/11/2023 14:06,11.481
8/11/2023 14:12,11.608
8/11/2023 14:18,11.73
8/11/2023 14:24,11.847
8/11/2023 14:30,11.957
8/11/2023 14:36,12.063
8/11/2023 14:42,12.162
8/11/2023 14:48,12.256
8/11/2023 14:54,12.344
8/11/2023 15:00,12.426
8/11/2023 15:06,12.502
8/11/2023 15:12,12.572
8/11/2023 15:18,12.637
8/11/2023 15:24,12.696
8/11/2023 15:30,12.749
8/11/2023 15:36,12.796
8/11/2023 15:42,12.838
8/11/2023 15:48,12.874
8/11/2023 15:54,12.904
8/11/2023 16:00,12.929
8/11/2023 16:06,12.948
8/11/2023 16:12,12.962
8/11/2023 16:18,12.971
8/11/2023 16:24,12.974
8/11/2023 16:30,12.971
8/11/2023 16:36,12.963
8/11/2023 16:42,12.95
8/11/2023 16:48,12.932
8/11/2023 16:54,12.909
8/11/2023 17:00,12.88
8/11/2023 17:06,12.847
8/11/2023 17:12,12.809
8/11/2023 17:18,12.765
8/11/2023 17:24,12.718
8/11/2023 17:30,12.665
8/11/2023 17:36,12.608
8/11/2023 17:42,12.547
8/11/2023 17:48,12.482
8/11/2023 17:54,12.413
8/11/2023 18:00,12.34
8/11/2023 18:06,12.264
8/11/2023 18:12,12.185
8/11/2023 18:18,12.104
8/11/2023 18:24,12.019
8/11/2023 18:30,11.933
8/11/2023 18:36,11.845
8/11/2023 18:42,11.756
8/11/2023 18:48,11.666
8/11/2023 18:54,11.575
8/11/2023 19:00,11.484
8/11/2023 19:06,11.394
8/11/2023 19:12,11.304
8/11/2023 19:18,11.216
8/11/2023 19:24,11.129
8/11/2023 19:30,11.045
8/11/2023 19:36,10.963
8/11/2023 19:42,10.884
8/11/2023 19:48,10.808
8/11/2023 19:54,10.736
8/11/2023 20:00,10.668
8/11/2023 20:06,10.604
8/11/2023 20:12,10.545
8/11/2023 20:18,10.491
8/11/2023 20:24,10.442
8/11/2023 20:30,10.398
8/11/2023 20:36,10.36
8/11/2023 20:42,10.327
8/11/2023 20:48,10.3
8/11/2023 20:54,10.278
8/11/2023 21:00,10.262
8/11/2023 21:06,10.252
8/11/2023 21:12,10.247
8/11/2023 21:18,10.247
8/11/2023 21:24,10.253
8/11/2023 21:30,10.264
8/11/2023 21:36,10.279
8/11/2023 21:42,10.3
8/11/2023 21:48,10.325
8/11/2023 21:54,10.354
8/11/2023 22:00,10.387
8/11/2023 22:06,10.424
8/11/2023 22:12,10.465
8/11/2023 22:18,10.508
8/11/2023 22:24,10.555
8/11/2023 22:30,10.604
8/11/2023 22:36,10.655
8/11/2023 22:42,10.709
8/11/2023 22:48,10.764
8/11/2023 22:54,10.821
8/11/2023 23:00,10.879
8/11/2023 23:06,10.937
8/11/2023 23:12,10.997
8/11/2023 23:18,11.057
8/11/2023 23:24,11.118
8/11/2023 23:30,11.178
8/11/2023 23:36,11.238
8/11/2023 23:42,11.297
8/11/2023 23:48,11.356
8/11/2023 23:54,11.413
8/12/2023 0:00,11.469
8/12/2023 0:06,11.524
8/12/2023 0:12,11.577
8/12/2023 0:18,11.628
8/12/2023 0:24,11.676
8/12/2023 0:30,11.722
8/12/2023 0:36,11.765
8/12/2023 0:42,11.805
8/12/2023 0:48,11.841
8/12/2023 0:54,11.873
8/12/2023 1:00,11.902
8/12/2023 1:06,11.926
8/12/2023 1:12,11.946
8/12/2023 1:18,11.96
8/12/2023 1:24,11.969
8/12/2023 1:30,11.973
8/12/2023 1:36,11.971
8/12/2023 1:42,11.963
8/12/2023 1:48,11.949
8/12/2023 1:54,11.928
8/12/2023 2:00,11.9
8/12/2023 2:06,11.865
8/12/2023 2:12,11.824
8/12/2023 2:18,11.775
8/12/2023 2:24,11.718
8/12/2023 2:30,11.654
8/12/2023 2:36,11.583
8/12/2023 2:42,11.503
8/12/2023 2:48,11.417
8/12/2023 2:54,11.322
8/12/2023 3:00,11.22
8/12/2023 3:06,11.111
8/12/2023 3:12,10.994
8/12/2023 3:18,10.869
8/12/2023 3:24,10.738
8/12/2023 3:30,10.6
8/12/2023 3:36,10.455
8/12/2023 3:42,10.303
8/12/2023 3:48,10.146
8/12/2023 3:54,9.982
8/12/2023 4:00,9.812
8/12/2023 4:06,9.637
8/12/2023 4:12,9.457
8/12/2023 4:18,9.272
8/12/2023 4:24,9.083
8/12/2023 4:30,8.889
8/12/2023 4:36,8.692
8/12/2023 4:42,8.491
8/12/2023 4:48,8.287
8/12/2023 4:54,8.079
8/12/2023 5:00,7.87
8/12/2023 5:06,7.658
8/12/2023 5:12,7.444
8/12/2023 5:18,7.229
8/12/2023 5:24,7.013
8/12/2023 5:30,6.796
8/12/2023 5:36,6.578
8/12/2023 5:42,6.361
8/12/2023 5:48,6.144
8/12/2023 5:54,5.927
8/12/2023 6:00,5.712
8/12/2023 6:06,5.498
8/12/2023 6:12,5.286
8/12/2023 6:18,5.077
8/12/2023 6:24,4.87
8/12/2023 6:30,4.667
8/12/2023 6:36,4.467
8/12/2023 6:42,4.271
8/12/2023 6:48,4.08
8/12/2023 6:54,3.894
8/12/2023 7:00,3.713
8/12/2023 7:06,3.539
8/12/2023 7:12,3.371
8/12/2023 7:18,3.21
8/12/2023 7:24,3.056
8/12/2023 7:30,2.911
8/12/2023 7:36,2.773
8/12/2023 7:42,2.645
8/12/2023 7:48,2.525
8/12/2023 7:54,2.415
8/12/2023 8:00,2.316
8/12/2023 8:06,2.226
8/12/2023 8:12,2.147
8/12/2023 8:18,2.079
8/12/2023 8:24,2.022
8/12/2023 8:30,1.976
8/12/2023 8:36,1.942
8/12/2023 8:42,1.919
8/12/2023 8:48,1.908
8/12/2023 8:54,1.908
8/12/2023 9:00,1.92
8/12/2023 9:06,1.944
8/12/2023 9:12,1.979
8/12/2023 9:18,2.025
8/12/2023 9:24,2.082
8/12/2023 9:30,2.15
8/12/2023 9:36,2.228
8/12/2023 9:42,2.317
8/12/2023 9:48,2.416
8/12/2023 9:54,2.524
8/12/2023 10:00,2.641
8/12/2023 10:06,2.766
8/12/2023 10:12,2.901
8/12/2023 10:18,3.042
8/12/2023 10:24,3.192
8/12/2023 10:30,3.348
8/12/2023 10:36,3.511
8/12/2023 10:42,3.68
8/12/2023 10:48,3.854
8/12/2023 10:54,4.034
8/12/2023 11:00,4.218
8/12/2023 11:06,4.407
8/12/2023 11:12,4.6
8/12/2023 11:18,4.796
8/12/2023 11:24,4.995
8/12/2023 11:30,5.198
8/12/2023 11:36,5.403
8/12/2023 11:42,5.61
8/12/2023 11:48,5.818
8/12/2023 11:54,6.029
8/12/2023 12:00,6.241
8/12/2023 12:06,6.454
8/12/2023 12:12,6.667
8/12/2023 12:18,6.881
8/12/2023 12:24,7.096
8/12/2023 12:30,7.31
8/12/2023 12:36,7.524
8/12/2023 12:42,7.738
8/12/2023 12:48,7.952
8/12/2023 12:54,8.164
8/12/2023 13:00,8.375
8/12/2023 13:06,8.585
8/12/2023 13:12,8.793
8/12/2023 13:18,9
8/12/2023 13:24,9.204
8/12/2023 13:30,9.406
8/12/2023 13:36,9.605
8/12/2023 13:42,9.802
8/12/2023 13:48,9.996
8/12/2023 13:54,10.186
8/12/2023 14:00,10.372
8/12/2023 14:06,10.555
8/12/2023 14:12,10.734
8/12/2023 14:18,10.908
8/12/2023 14:24,11.078
8/12/2023 14:30,11.243
8/12/2023 14:36,11.403
8/12/2023 14:42,11.558
8/12/2023 14:48,11.707
8/12/2023 14:54,11.851
8/12/2023 15:00,11.989
8/12/2023 15:06,12.122
8/12/2023 15:12,12.248
8/12/2023 15:18,12.369
8/12/2023 15:24,12.483
8/12/2023 15:30,12.591
8/12/2023 15:36,12.692
8/12/2023 15:42,12.787
8/12/2023 15:48,12.876
8/12/2023 15:54,12.959
8/12/2023 16:00,13.034
8/12/2023 16:06,13.104
8/12/2023 16:12,13.167
8/12/2023 16:18,13.223
8/12/2023 16:24,13.273
8/12/2023 16:30,13.316
8/12/2023 16:36,13.354
8/12/2023 16:42,13.384
8/12/2023 16:48,13.408
8/12/2023 16:54,13.426
8/12/2023 17:00,13.438
8/12/2023 17:06,13.443
8/12/2023 17:12,13.442
8/12/2023 17:18,13.435
8/12/2023 17:24,13.422
8/12/2023 17:30,13.402
8/12/2023 17:36,13.377
8/12/2023 17:42,13.345
8/12/2023 17:48,13.308
8/12/2023 17:54,13.264
8/12/2023 18:00,13.215
8/12/2023 18:06,13.16
8/12/2023 18:12,13.1
8/12/2023 18:18,13.034
8/12/2023 18:24,12.963
8/12/2023 18:30,12.887
8/12/2023 18:36,12.807
8/12/2023 18:42,12.721
8/12/2023 18:48,12.632
8/12/2023 18:54,12.538
8/12/2023 19:00,12.441
8/12/2023 19:06,12.341
8/12/2023 19:12,12.237
8/12/2023 19:18,12.131
8/12/2023 19:24,12.023
8/12/2023 19:30,11.913
8/12/2023 19:36,11.802
8/12/2023 19:42,11.691
8/12/2023 19:48,11.578
8/12/2023 19:54,11.467
8/12/2023 20:00,11.355
8/12/2023 20:06,11.246
8/12/2023 20:12,11.137
8/12/2023 20:18,11.031
8/12/2023 20:24,10.928
8/12/2023 20:30,10.828
8/12/2023 20:36,10.731
8/12/2023 20:42,10.639
8/12/2023 20:48,10.551
8/12/2023 20:54,10.468
