"Plot Title: Hood Head"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20815580, SEN S/N: 20815580)","Temp, °C (LGR S/N: 20815580, SEN S/N: 20815580)"
553,05/24/23 01:00:00 AM,11.20,11.24
554,05/24/23 01:30:00 AM,11.04,11.08
555,05/24/23 02:00:00 AM,11.18,11.02
556,05/24/23 02:30:00 AM,11.38,11.20
557,05/24/23 03:00:00 AM,11.16,11.26
558,05/24/23 03:30:00 AM,11.62,11.46
559,05/24/23 04:00:00 AM,12.04,11.74
560,05/24/23 04:30:00 AM,11.86,11.68
561,05/24/23 05:00:00 AM,12.30,11.88
562,05/24/23 05:30:00 AM,11.94,11.84
563,05/24/23 06:00:00 AM,12.02,11.84
564,05/24/23 06:30:00 AM,11.85,11.82
565,05/24/23 07:00:00 AM,11.63,11.86
566,05/24/23 07:30:00 AM,11.58,11.90
567,05/24/23 08:00:00 AM,11.81,11.92
568,05/24/23 08:30:00 AM,11.80,11.92
569,05/24/23 09:00:00 AM,11.48,11.82
570,05/24/23 09:30:00 AM,11.47,12.00
571,05/24/23 10:00:00 AM,11.61,12.14
572,05/24/23 10:30:00 AM,11.71,11.94
573,05/24/23 11:00:00 AM,11.88,12.04
574,05/24/23 11:30:00 AM,12.29,12.68
575,05/24/23 12:00:00 PM,12.41,12.88
576,05/24/23 12:30:00 PM,12.63,13.22
577,05/24/23 01:00:00 PM,12.76,13.40
578,05/24/23 01:30:00 PM,12.79,13.36
579,05/24/23 02:00:00 PM,12.67,13.94
580,05/24/23 02:30:00 PM,12.00,13.68
581,05/24/23 03:00:00 PM,12.43,12.46
582,05/24/23 03:30:00 PM,12.15,11.86
583,05/24/23 04:00:00 PM,12.90,12.98
584,05/24/23 04:30:00 PM,12.96,12.70
585,05/24/23 05:00:00 PM,12.39,12.52
586,05/24/23 05:30:00 PM,12.65,12.20
587,05/24/23 06:00:00 PM,12.85,13.12
588,05/24/23 06:30:00 PM,12.51,12.40
589,05/24/23 07:00:00 PM,12.59,12.48
590,05/24/23 07:30:00 PM,12.29,12.46
591,05/24/23 08:00:00 PM,12.24,12.34
592,05/24/23 08:30:00 PM,12.56,12.42
593,05/24/23 09:00:00 PM,12.51,12.44
594,05/24/23 09:30:00 PM,12.04,12.18
595,05/24/23 10:00:00 PM,11.87,12.02
596,05/24/23 10:30:00 PM,11.89,11.94
597,05/24/23 11:00:00 PM,12.04,12.14
598,05/24/23 11:30:00 PM,12.06,12.10
599,05/25/23 12:00:00 AM,11.83,11.94
600,05/25/23 12:30:00 AM,10.87,11.76
601,05/25/23 01:00:00 AM,11.12,11.60
602,05/25/23 01:30:00 AM,10.97,11.42
603,05/25/23 02:00:00 AM,10.64,11.38
604,05/25/23 02:30:00 AM,10.81,11.36
605,05/25/23 03:00:00 AM,10.75,11.34
606,05/25/23 03:30:00 AM,11.08,11.26
607,05/25/23 04:00:00 AM,10.87,11.38
608,05/25/23 04:30:00 AM,9.99,11.34
609,05/25/23 05:00:00 AM,11.30,11.48
610,05/25/23 05:30:00 AM,11.39,11.56
611,05/25/23 06:00:00 AM,10.68,11.50
612,05/25/23 06:30:00 AM,11.54,11.86
613,05/25/23 07:00:00 AM,11.54,11.98
614,05/25/23 07:30:00 AM,12.08,12.06
615,05/25/23 08:00:00 AM,11.93,12.06
616,05/25/23 08:30:00 AM,11.83,12.02
617,05/25/23 09:00:00 AM,11.84,12.00
618,05/25/23 09:30:00 AM,11.63,11.90
619,05/25/23 10:00:00 AM,11.83,11.90
620,05/25/23 10:30:00 AM,11.60,11.96
621,05/25/23 11:00:00 AM,11.62,11.80
622,05/25/23 11:30:00 AM,11.75,12.10
623,05/25/23 12:00:00 PM,11.83,12.04
624,05/25/23 12:30:00 PM,11.91,12.30
625,05/25/23 01:00:00 PM,12.15,12.66
626,05/25/23 01:30:00 PM,12.15,12.68
627,05/25/23 02:00:00 PM,12.11,12.46
628,05/25/23 02:30:00 PM,12.38,12.66
629,05/25/23 03:00:00 PM,12.08,12.68
630,05/25/23 03:30:00 PM,12.73,12.78
631,05/25/23 04:00:00 PM,12.54,13.12
632,05/25/23 04:30:00 PM,12.51,13.16
633,05/25/23 05:00:00 PM,12.52,13.12
634,05/25/23 05:30:00 PM,12.70,13.10
635,05/25/23 06:00:00 PM,12.84,13.16
636,05/25/23 06:30:00 PM,12.56,12.82
637,05/25/23 07:00:00 PM,12.80,13.04
638,05/25/23 07:30:00 PM,12.76,12.88
639,05/25/23 08:00:00 PM,12.41,12.74
640,05/25/23 08:30:00 PM,12.38,12.72
641,05/25/23 09:00:00 PM,12.26,12.74
642,05/25/23 09:30:00 PM,11.49,12.40
643,05/25/23 10:00:00 PM,11.39,11.94
644,05/25/23 10:30:00 PM,11.75,12.14
645,05/25/23 11:00:00 PM,11.53,12.16
646,05/25/23 11:30:00 PM,11.61,12.02
647,05/26/23 12:00:00 AM,11.36,11.88
648,05/26/23 12:30:00 AM,11.56,11.92
649,05/26/23 01:00:00 AM,11.47,11.82
650,05/26/23 01:30:00 AM,11.60,11.88
651,05/26/23 02:00:00 AM,11.59,11.84
652,05/26/23 02:30:00 AM,11.54,11.86
653,05/26/23 03:00:00 AM,11.47,11.80
654,05/26/23 03:30:00 AM,11.36,11.70
655,05/26/23 04:00:00 AM,11.40,11.72
656,05/26/23 04:30:00 AM,11.20,11.70
657,05/26/23 05:00:00 AM,10.83,11.70
658,05/26/23 05:30:00 AM,11.43,11.78
659,05/26/23 06:00:00 AM,11.55,11.94
660,05/26/23 06:30:00 AM,11.19,11.92
661,05/26/23 07:00:00 AM,11.09,11.82
662,05/26/23 07:30:00 AM,11.60,11.82
663,05/26/23 08:00:00 AM,11.77,11.86
664,05/26/23 08:30:00 AM,11.69,11.94
665,05/26/23 09:00:00 AM,11.65,12.06
666,05/26/23 09:30:00 AM,11.83,12.08
667,05/26/23 10:00:00 AM,11.53,12.02
668,05/26/23 10:30:00 AM,11.72,12.00
669,05/26/23 11:00:00 AM,11.72,12.00
670,05/26/23 11:30:00 AM,11.51,11.80
671,05/26/23 12:00:00 PM,11.89,11.88
672,05/26/23 12:30:00 PM,12.07,12.16
673,05/26/23 01:00:00 PM,11.98,12.08
674,05/26/23 01:30:00 PM,12.06,12.70
675,05/26/23 02:00:00 PM,12.44,12.72
676,05/26/23 02:30:00 PM,12.22,12.64
677,05/26/23 03:00:00 PM,12.78,13.08
678,05/26/23 03:30:00 PM,12.90,13.38
679,05/26/23 04:00:00 PM,12.91,12.70
680,05/26/23 04:30:00 PM,12.98,13.34
681,05/26/23 05:00:00 PM,13.40,13.18
682,05/26/23 05:30:00 PM,12.98,13.28
683,05/26/23 06:00:00 PM,12.84,13.42
684,05/26/23 06:30:00 PM,12.51,13.30
685,05/26/23 07:00:00 PM,12.65,13.12
686,05/26/23 07:30:00 PM,12.74,12.94
687,05/26/23 08:00:00 PM,12.60,12.90
688,05/26/23 08:30:00 PM,12.56,12.72
689,05/26/23 09:00:00 PM,12.47,12.48
690,05/26/23 09:30:00 PM,12.21,12.28
691,05/26/23 10:00:00 PM,12.11,12.30
692,05/26/23 10:30:00 PM,12.14,12.08
693,05/26/23 11:00:00 PM,11.89,11.96
694,05/26/23 11:30:00 PM,11.85,12.12
695,05/27/23 12:00:00 AM,12.28,12.22
696,05/27/23 12:30:00 AM,11.65,11.90
697,05/27/23 01:00:00 AM,11.44,11.82
698,05/27/23 01:30:00 AM,11.23,11.84
699,05/27/23 02:00:00 AM,11.15,11.68
700,05/27/23 02:30:00 AM,11.43,11.74
701,05/27/23 03:00:00 AM,11.77,12.04
702,05/27/23 03:30:00 AM,11.61,12.12
703,05/27/23 04:00:00 AM,11.42,12.02
704,05/27/23 04:30:00 AM,11.52,11.96
705,05/27/23 05:00:00 AM,11.62,12.08
706,05/27/23 05:30:00 AM,11.55,12.06
707,05/27/23 06:00:00 AM,11.30,12.06
708,05/27/23 06:30:00 AM,11.25,11.80
709,05/27/23 07:00:00 AM,11.88,12.04
710,05/27/23 07:30:00 AM,11.85,12.20
711,05/27/23 08:00:00 AM,11.80,12.24
712,05/27/23 08:30:00 AM,11.92,12.24
713,05/27/23 09:00:00 AM,12.00,12.24
714,05/27/23 09:30:00 AM,11.92,12.24
715,05/27/23 10:00:00 AM,11.89,12.20
716,05/27/23 10:30:00 AM,12.03,12.18
717,05/27/23 11:00:00 AM,11.73,12.12
718,05/27/23 11:30:00 AM,12.36,12.34
719,05/27/23 12:00:00 PM,12.56,12.52
720,05/27/23 12:30:00 PM,11.99,12.26
721,05/27/23 01:00:00 PM,12.42,12.64
722,05/27/23 01:30:00 PM,12.18,12.32
723,05/27/23 02:00:00 PM,12.87,12.92
724,05/27/23 02:30:00 PM,12.39,13.06
725,05/27/23 03:00:00 PM,12.26,12.62
726,05/27/23 03:30:00 PM,13.13,12.88
727,05/27/23 04:00:00 PM,13.11,13.10
728,05/27/23 04:30:00 PM,13.20,13.42
729,05/27/23 05:00:00 PM,13.90,14.12
730,05/27/23 05:30:00 PM,13.75,14.32
731,05/27/23 06:00:00 PM,12.10,13.02
732,05/27/23 06:30:00 PM,14.25,13.82
733,05/27/23 07:00:00 PM,14.14,13.90
734,05/27/23 07:30:00 PM,14.02,13.98
735,05/27/23 08:00:00 PM,13.79,14.14
736,05/27/23 08:30:00 PM,13.41,14.14
737,05/27/23 09:00:00 PM,14.13,13.88
738,05/27/23 09:30:00 PM,14.41,14.36
739,05/27/23 10:00:00 PM,14.29,14.48
740,05/27/23 10:30:00 PM,14.28,14.42
741,05/27/23 11:00:00 PM,14.22,14.30
742,05/27/23 11:30:00 PM,14.13,14.38
743,05/28/23 12:00:00 AM,13.82,14.44
744,05/28/23 12:30:00 AM,13.58,14.46
745,05/28/23 01:00:00 AM,13.68,14.54
746,05/28/23 01:30:00 AM,13.16,14.30
747,05/28/23 02:00:00 AM,13.12,14.12
748,05/28/23 02:30:00 AM,12.04,12.72
749,05/28/23 03:00:00 AM,12.05,12.54
750,05/28/23 03:30:00 AM,12.10,12.38
751,05/28/23 04:00:00 AM,11.78,12.24
752,05/28/23 04:30:00 AM,13.40,13.20
753,05/28/23 05:00:00 AM,12.75,13.64
754,05/28/23 05:30:00 AM,12.75,13.38
755,05/28/23 06:00:00 AM,12.85,13.72
756,05/28/23 06:30:00 AM,12.67,13.58
757,05/28/23 07:00:00 AM,12.73,13.54
758,05/28/23 07:30:00 AM,12.91,13.40
759,05/28/23 08:00:00 AM,13.09,13.62
760,05/28/23 08:30:00 AM,13.23,13.98
761,05/28/23 09:00:00 AM,13.26,13.74
762,05/28/23 09:30:00 AM,12.89,14.38
763,05/28/23 10:00:00 AM,12.78,14.46
764,05/28/23 10:30:00 AM,13.31,14.22
765,05/28/23 11:00:00 AM,13.07,14.18
766,05/28/23 11:30:00 AM,13.13,14.14
767,05/28/23 12:00:00 PM,13.52,14.20
768,05/28/23 12:30:00 PM,13.46,14.06
769,05/28/23 01:00:00 PM,13.66,14.30
770,05/28/23 01:30:00 PM,13.86,14.28
771,05/28/23 02:00:00 PM,13.72,14.10
772,05/28/23 02:30:00 PM,14.30,13.92
773,05/28/23 03:00:00 PM,14.25,14.02
774,05/28/23 03:30:00 PM,14.62,14.14
775,05/28/23 04:00:00 PM,14.14,14.10
776,05/28/23 04:30:00 PM,14.46,14.10
777,05/28/23 05:00:00 PM,14.35,14.06
778,05/28/23 05:30:00 PM,13.93,13.94
779,05/28/23 06:00:00 PM,14.10,13.88
780,05/28/23 06:30:00 PM,13.67,13.76
781,05/28/23 07:00:00 PM,14.05,13.58
782,05/28/23 07:30:00 PM,14.05,13.58
783,05/28/23 08:00:00 PM,14.82,13.76
784,05/28/23 08:30:00 PM,15.47,13.64
785,05/28/23 09:00:00 PM,14.65,13.84
786,05/28/23 09:30:00 PM,15.38,14.26
787,05/28/23 10:00:00 PM,15.32,14.52
788,05/28/23 10:30:00 PM,15.07,14.70
789,05/28/23 11:00:00 PM,14.19,14.86
790,05/28/23 11:30:00 PM,14.23,14.98
791,05/29/23 12:00:00 AM,14.27,14.54
792,05/29/23 12:30:00 AM,14.52,14.10
793,05/29/23 01:00:00 AM,14.24,14.74
794,05/29/23 01:30:00 AM,13.71,14.64
795,05/29/23 02:00:00 AM,13.47,15.28
796,05/29/23 02:30:00 AM,13.04,15.22
797,05/29/23 03:00:00 AM,12.98,14.18
798,05/29/23 03:30:00 AM,12.49,13.60
799,05/29/23 04:00:00 AM,12.21,13.48
800,05/29/23 04:30:00 AM,11.28,12.30
801,05/29/23 05:00:00 AM,12.50,14.68
802,05/29/23 05:30:00 AM,12.09,13.30
803,05/29/23 06:00:00 AM,11.76,12.82
804,05/29/23 06:30:00 AM,11.39,12.84
805,05/29/23 07:00:00 AM,11.69,12.56
806,05/29/23 07:30:00 AM,12.41,13.44
807,05/29/23 08:00:00 AM,12.17,14.14
808,05/29/23 08:30:00 AM,11.85,13.88
809,05/29/23 09:00:00 AM,12.38,14.36
810,05/29/23 09:30:00 AM,12.24,14.54
811,05/29/23 10:00:00 AM,12.18,13.80
812,05/29/23 10:30:00 AM,11.70,14.02
813,05/29/23 11:00:00 AM,11.85,13.88
814,05/29/23 11:30:00 AM,13.27,13.58
815,05/29/23 12:00:00 PM,13.33,13.52
816,05/29/23 12:30:00 PM,12.94,13.34
817,05/29/23 01:00:00 PM,13.31,13.40
818,05/29/23 01:30:00 PM,12.96,12.78
819,05/29/23 02:00:00 PM,14.01,13.34
820,05/29/23 02:30:00 PM,13.77,13.16
821,05/29/23 03:00:00 PM,14.01,13.20
822,05/29/23 03:30:00 PM,13.95,13.12
823,05/29/23 04:00:00 PM,12.84,12.60
824,05/29/23 04:30:00 PM,13.62,12.74
825,05/29/23 05:00:00 PM,14.65,13.24
826,05/29/23 05:30:00 PM,14.62,13.90
827,05/29/23 06:00:00 PM,14.52,13.48
828,05/29/23 06:30:00 PM,13.16,12.64
829,05/29/23 07:00:00 PM,13.03,12.52
830,05/29/23 07:30:00 PM,13.05,12.84
831,05/29/23 08:00:00 PM,15.06,14.02
832,05/29/23 08:30:00 PM,14.91,13.52
833,05/29/23 09:00:00 PM,15.15,13.56
834,05/29/23 09:30:00 PM,14.65,13.44
835,05/29/23 10:00:00 PM,14.47,13.24
836,05/29/23 10:30:00 PM,13.25,12.62
837,05/29/23 11:00:00 PM,12.47,12.24
838,05/29/23 11:30:00 PM,12.53,12.30
839,05/30/23 12:00:00 AM,14.76,13.88
840,05/30/23 12:30:00 AM,14.07,14.30
841,05/30/23 01:00:00 AM,13.80,13.76
842,05/30/23 01:30:00 AM,12.08,13.06
843,05/30/23 02:00:00 AM,12.17,12.36
844,05/30/23 02:30:00 AM,12.00,12.44
845,05/30/23 03:00:00 AM,12.05,13.02
846,05/30/23 03:30:00 AM,12.62,13.58
847,05/30/23 04:00:00 AM,13.58,14.38
848,05/30/23 04:30:00 AM,13.74,13.90
849,05/30/23 05:00:00 AM,13.70,14.30
850,05/30/23 05:30:00 AM,13.30,14.50
851,05/30/23 06:00:00 AM,13.01,13.96
852,05/30/23 06:30:00 AM,12.79,13.72
853,05/30/23 07:00:00 AM,12.38,13.52
854,05/30/23 07:30:00 AM,12.71,13.84
855,05/30/23 08:00:00 AM,12.49,13.60
856,05/30/23 08:30:00 AM,12.33,13.72
857,05/30/23 09:00:00 AM,12.11,13.36
858,05/30/23 09:30:00 AM,11.71,13.36
859,05/30/23 10:00:00 AM,12.76,13.50
860,05/30/23 10:30:00 AM,11.88,13.34
861,05/30/23 11:00:00 AM,12.51,14.32
862,05/30/23 11:30:00 AM,11.97,14.36
863,05/30/23 12:00:00 PM,12.63,14.16
864,05/30/23 12:30:00 PM,12.09,14.10
865,05/30/23 01:00:00 PM,11.64,13.42
866,05/30/23 01:30:00 PM,12.07,13.58
867,05/30/23 02:00:00 PM,12.37,13.28
868,05/30/23 02:30:00 PM,13.63,13.64
869,05/30/23 03:00:00 PM,13.55,13.34
870,05/30/23 03:30:00 PM,13.05,13.22
871,05/30/23 04:00:00 PM,14.51,13.58
872,05/30/23 04:30:00 PM,13.80,13.50
873,05/30/23 05:00:00 PM,13.59,13.26
874,05/30/23 05:30:00 PM,13.70,13.34
875,05/30/23 06:00:00 PM,13.61,13.24
876,05/30/23 06:30:00 PM,13.34,12.86
877,05/30/23 07:00:00 PM,13.33,12.64
878,05/30/23 07:30:00 PM,13.64,12.86
879,05/30/23 08:00:00 PM,12.92,12.50
880,05/30/23 08:30:00 PM,12.87,12.76
881,05/30/23 09:00:00 PM,12.71,12.60
882,05/30/23 09:30:00 PM,13.12,12.74
883,05/30/23 10:00:00 PM,13.13,12.78
884,05/30/23 10:30:00 PM,13.38,12.82
885,05/30/23 11:00:00 PM,13.34,12.84
886,05/30/23 11:30:00 PM,13.26,13.00
887,05/31/23 12:00:00 AM,13.27,13.02
888,05/31/23 12:30:00 AM,13.18,13.08
889,05/31/23 01:00:00 AM,13.41,13.28
890,05/31/23 01:30:00 AM,13.17,13.20
891,05/31/23 02:00:00 AM,13.11,13.14
892,05/31/23 02:30:00 AM,13.53,13.36
893,05/31/23 03:00:00 AM,12.58,13.12
894,05/31/23 03:30:00 AM,12.92,13.16
895,05/31/23 04:00:00 AM,12.62,13.08
896,05/31/23 04:30:00 AM,12.61,12.54
897,05/31/23 05:00:00 AM,12.94,12.70
898,05/31/23 05:30:00 AM,13.44,13.00
899,05/31/23 06:00:00 AM,13.62,13.00
900,05/31/23 06:30:00 AM,13.19,13.10
901,05/31/23 07:00:00 AM,12.94,13.54
902,05/31/23 07:30:00 AM,13.02,13.36
903,05/31/23 08:00:00 AM,12.51,13.42
904,05/31/23 08:30:00 AM,12.71,13.78
905,05/31/23 09:00:00 AM,12.71,13.54
906,05/31/23 09:30:00 AM,13.30,13.64
907,05/31/23 10:00:00 AM,12.87,13.38
908,05/31/23 10:30:00 AM,13.59,13.82
909,05/31/23 11:00:00 AM,13.14,13.40
910,05/31/23 11:30:00 AM,13.40,13.66
911,05/31/23 12:00:00 PM,13.71,13.92
912,05/31/23 12:30:00 PM,13.40,13.52
913,05/31/23 01:00:00 PM,14.37,13.54
914,05/31/23 01:30:00 PM,13.59,13.26
915,05/31/23 02:00:00 PM,14.34,13.40
916,05/31/23 02:30:00 PM,13.69,13.12
917,05/31/23 03:00:00 PM,13.70,12.92
918,05/31/23 03:30:00 PM,14.00,13.08
919,05/31/23 04:00:00 PM,14.52,13.28
920,05/31/23 04:30:00 PM,15.33,13.98
921,05/31/23 05:00:00 PM,14.96,13.78
922,05/31/23 05:30:00 PM,14.59,13.86
923,05/31/23 06:00:00 PM,14.93,13.94
924,05/31/23 06:30:00 PM,14.23,13.76
925,05/31/23 07:00:00 PM,12.94,12.50
926,05/31/23 07:30:00 PM,12.38,12.30
927,05/31/23 08:00:00 PM,13.17,12.52
928,05/31/23 08:30:00 PM,14.14,13.16
929,05/31/23 09:00:00 PM,13.52,12.62
930,05/31/23 09:30:00 PM,14.00,12.74
931,05/31/23 10:00:00 PM,13.86,12.92
932,05/31/23 10:30:00 PM,14.14,13.20
933,05/31/23 11:00:00 PM,13.96,13.26
934,05/31/23 11:30:00 PM,13.89,13.44
935,06/01/23 12:00:00 AM,13.93,13.50
936,06/01/23 12:30:00 AM,14.03,13.52
937,06/01/23 01:00:00 AM,14.40,13.56
938,06/01/23 01:30:00 AM,14.33,13.88
939,06/01/23 02:00:00 AM,14.43,13.94
940,06/01/23 02:30:00 AM,13.73,13.26
941,06/01/23 03:00:00 AM,13.70,13.16
942,06/01/23 03:30:00 AM,13.92,13.28
943,06/01/23 04:00:00 AM,14.01,13.60
944,06/01/23 04:30:00 AM,13.85,13.50
945,06/01/23 05:00:00 AM,13.62,13.36
946,06/01/23 05:30:00 AM,13.29,13.38
947,06/01/23 06:00:00 AM,13.40,13.64
948,06/01/23 06:30:00 AM,12.74,13.34
949,06/01/23 07:00:00 AM,13.68,13.72
950,06/01/23 07:30:00 AM,12.91,13.76
951,06/01/23 08:00:00 AM,12.65,13.76
952,06/01/23 08:30:00 AM,13.20,13.52
953,06/01/23 09:00:00 AM,13.31,13.68
954,06/01/23 09:30:00 AM,13.57,14.06
955,06/01/23 10:00:00 AM,12.40,14.02
956,06/01/23 10:30:00 AM,13.81,14.00
957,06/01/23 11:00:00 AM,13.72,13.40
958,06/01/23 11:30:00 AM,13.94,13.72
959,06/01/23 12:00:00 PM,14.17,13.88
960,06/01/23 12:30:00 PM,13.74,13.86
961,06/01/23 01:00:00 PM,14.04,13.74
962,06/01/23 01:30:00 PM,14.39,13.58
963,06/01/23 02:00:00 PM,14.47,13.64
964,06/01/23 02:30:00 PM,13.63,13.30
965,06/01/23 03:00:00 PM,14.57,13.32
966,06/01/23 03:30:00 PM,14.22,13.14
967,06/01/23 04:00:00 PM,14.25,13.04
968,06/01/23 04:30:00 PM,14.80,13.12
969,06/01/23 05:00:00 PM,14.56,13.28
970,06/01/23 05:30:00 PM,14.71,13.20
971,06/01/23 06:00:00 PM,13.08,12.80
972,06/01/23 06:30:00 PM,13.55,12.88
973,06/01/23 07:00:00 PM,12.84,12.50
974,06/01/23 07:30:00 PM,12.68,12.12
975,06/01/23 08:00:00 PM,12.06,11.78
976,06/01/23 08:30:00 PM,12.06,11.64
977,06/01/23 09:00:00 PM,11.76,11.48
978,06/01/23 09:30:00 PM,12.11,11.66
979,06/01/23 10:00:00 PM,12.84,12.08
980,06/01/23 10:30:00 PM,14.18,12.52
981,06/01/23 11:00:00 PM,13.14,12.86
982,06/01/23 11:30:00 PM,14.37,13.26
983,06/02/23 12:00:00 AM,14.01,13.38
984,06/02/23 12:30:00 AM,13.03,13.36
985,06/02/23 01:00:00 AM,12.75,13.36
986,06/02/23 01:30:00 AM,12.83,13.36
987,06/02/23 02:00:00 AM,13.86,13.54
988,06/02/23 02:30:00 AM,13.47,13.50
989,06/02/23 03:00:00 AM,12.59,13.50
990,06/02/23 03:30:00 AM,6.08,13.34
991,06/02/23 04:00:00 AM,8.42,13.04
992,06/02/23 04:30:00 AM,10.97,12.98
993,06/02/23 05:00:00 AM,12.94,12.94
994,06/02/23 05:30:00 AM,12.21,12.50
995,06/02/23 06:00:00 AM,12.93,12.78
996,06/02/23 06:30:00 AM,12.41,12.86
997,06/02/23 07:00:00 AM,13.47,13.08
998,06/02/23 07:30:00 AM,13.69,13.54
999,06/02/23 08:00:00 AM,13.14,13.40
1000,06/02/23 08:30:00 AM,13.46,13.50
1001,06/02/23 09:00:00 AM,13.36,13.70
1002,06/02/23 09:30:00 AM,13.33,13.72
1003,06/02/23 10:00:00 AM,8.46,13.66
1004,06/02/23 10:30:00 AM,12.36,13.40
1005,06/02/23 11:00:00 AM,10.67,12.78
1006,06/02/23 11:30:00 AM,12.87,13.12
1007,06/02/23 12:00:00 PM,13.12,13.14
1008,06/02/23 12:30:00 PM,13.72,13.20
1009,06/02/23 01:00:00 PM,13.66,13.44
1010,06/02/23 01:30:00 PM,14.01,13.64
1011,06/02/23 02:00:00 PM,11.23,13.18
1012,06/02/23 02:30:00 PM,13.22,12.78
1013,06/02/23 03:00:00 PM,13.88,12.94
1014,06/02/23 03:30:00 PM,12.95,12.76
1015,06/02/23 04:00:00 PM,14.01,12.66
1016,06/02/23 04:30:00 PM,12.92,12.40
1017,06/02/23 05:00:00 PM,11.83,11.96
1018,06/02/23 05:30:00 PM,12.95,12.36
1019,06/02/23 06:00:00 PM,14.08,13.00
1020,06/02/23 06:30:00 PM,13.38,12.92
1021,06/02/23 07:00:00 PM,11.99,12.24
1022,06/02/23 07:30:00 PM,10.73,12.34
1023,06/02/23 08:00:00 PM,12.47,12.36
1024,06/02/23 08:30:00 PM,12.51,12.20
1025,06/02/23 09:00:00 PM,11.88,11.92
1026,06/02/23 09:30:00 PM,10.95,11.64
1027,06/02/23 10:00:00 PM,10.90,11.62
1028,06/02/23 10:30:00 PM,10.19,11.74
1029,06/02/23 11:00:00 PM,7.52,11.70
1030,06/02/23 11:30:00 PM,10.85,12.10
1031,06/03/23 12:00:00 AM,10.67,12.02
1032,06/03/23 12:30:00 AM,11.59,11.84
1033,06/03/23 01:00:00 AM,9.40,12.12
1034,06/03/23 01:30:00 AM,7.54,12.24
1035,06/03/23 02:00:00 AM,7.68,12.38
1036,06/03/23 02:30:00 AM,7.94,12.44
1037,06/03/23 03:00:00 AM,11.60,12.48
1038,06/03/23 03:30:00 AM,9.96,12.56
1039,06/03/23 04:00:00 AM,12.31,12.26
1040,06/03/23 04:30:00 AM,12.69,12.32
1041,06/03/23 05:00:00 AM,12.78,12.34
1042,06/03/23 05:30:00 AM,12.58,12.24
1043,06/03/23 06:00:00 AM,11.84,12.10
1044,06/03/23 06:30:00 AM,11.95,12.02
1045,06/03/23 07:00:00 AM,12.42,12.02
1046,06/03/23 07:30:00 AM,12.16,12.32
1047,06/03/23 08:00:00 AM,12.60,12.40
1048,06/03/23 08:30:00 AM,12.70,12.56
1049,06/03/23 09:00:00 AM,12.53,12.64
1050,06/03/23 09:30:00 AM,11.98,12.70
1051,06/03/23 10:00:00 AM,13.24,12.72
1052,06/03/23 10:30:00 AM,13.47,12.68
1053,06/03/23 11:00:00 AM,13.47,12.88
1054,06/03/23 11:30:00 AM,13.46,13.00
1055,06/03/23 12:00:00 PM,13.08,12.52
1056,06/03/23 12:30:00 PM,13.84,12.90
1057,06/03/23 01:00:00 PM,13.14,12.50
1058,06/03/23 01:30:00 PM,14.54,13.14
1059,06/03/23 02:00:00 PM,13.09,12.96
1060,06/03/23 02:30:00 PM,13.33,12.28
1061,06/03/23 03:00:00 PM,12.92,12.32
1062,06/03/23 03:30:00 PM,12.95,12.26
1063,06/03/23 04:00:00 PM,13.82,12.32
1064,06/03/23 04:30:00 PM,13.17,12.44
1065,06/03/23 05:00:00 PM,13.64,12.42
1066,06/03/23 05:30:00 PM,13.57,12.62
1067,06/03/23 06:00:00 PM,13.33,12.44
1068,06/03/23 06:30:00 PM,13.63,12.52
1069,06/03/23 07:00:00 PM,13.28,12.28
1070,06/03/23 07:30:00 PM,13.45,12.46
1071,06/03/23 08:00:00 PM,12.21,12.46
1072,06/03/23 08:30:00 PM,12.43,12.10
1073,06/03/23 09:00:00 PM,12.06,11.96
1074,06/03/23 09:30:00 PM,13.09,12.14
1075,06/03/23 10:00:00 PM,12.59,12.18
1076,06/03/23 10:30:00 PM,12.24,12.06
1077,06/03/23 11:00:00 PM,11.43,12.12
1078,06/03/23 11:30:00 PM,11.52,12.06
1079,06/04/23 12:00:00 AM,10.09,11.54
1080,06/04/23 12:30:00 AM,9.97,12.14
1081,06/04/23 01:00:00 AM,10.18,12.02
1082,06/04/23 01:30:00 AM,10.85,11.66
1083,06/04/23 02:00:00 AM,11.42,11.72
1084,06/04/23 02:30:00 AM,12.40,12.06
1085,06/04/23 03:00:00 AM,12.76,12.14
1086,06/04/23 03:30:00 AM,12.58,12.18
1087,06/04/23 04:00:00 AM,12.70,12.18
1088,06/04/23 04:30:00 AM,12.28,12.00
1089,06/04/23 05:00:00 AM,11.97,11.98
1090,06/04/23 05:30:00 AM,11.61,11.62
1091,06/04/23 06:00:00 AM,11.73,11.78
1092,06/04/23 06:30:00 AM,11.65,11.68
1093,06/04/23 07:00:00 AM,12.24,11.76
1094,06/04/23 07:30:00 AM,11.74,11.76
1095,06/04/23 08:00:00 AM,12.18,12.18
1096,06/04/23 08:30:00 AM,13.18,12.68
1097,06/04/23 09:00:00 AM,13.30,12.90
1098,06/04/23 09:30:00 AM,13.69,13.16
1099,06/04/23 10:00:00 AM,13.41,13.24
1100,06/04/23 10:30:00 AM,13.01,13.18
1101,06/04/23 11:00:00 AM,13.24,13.14
1102,06/04/23 11:30:00 AM,13.47,13.34
1103,06/04/23 12:00:00 PM,13.61,13.24
